['28', '1662', 'Friday', '3422349381', '1', 'SPORTING GOODS', '5116']
['28', '170986', 'Thursday', '7825730140', '1', 'SPORTING GOODS', '5816']
['28', '170986', 'Thursday', '3408667025', '1', 'BEDDING', '9970']
['28', '170986', 'Thursday', '890605682017', '1', 'BEDDING', '8001']
['28', '170986', 'Thursday', '890605682021', '1', 'BEDDING', '8001']
['28', '171354', 'Thursday', '81271301669', '1', 'SPORTING GOODS', '5016']
['28', '171354', 'Thursday', '81271301872', '1', 'SPORTING GOODS', '5020']
['28', '171354', 'Thursday', '5638908313', '3', 'SPORTING GOODS', '5025']
['28', '171354', 'Thursday', '5638908313', '1', 'SPORTING GOODS', '5025']
['28', '171354', 'Thursday', '87433500731', '1', 'SPORTING GOODS', '5303']
['28', '171354', 'Thursday', '81271301547', '1', 'SPORTING GOODS', '5085']
['28', '171354', 'Thursday', '9392251092', '1', 'IMPULSE MERCHANDISE', '125']
['28', '171354', 'Thursday', '1070070230', '1', 'CANDY, TOBACCO, COOKIES', '19']
['28', '171634', 'Thursday', '7650137519', '1', 'SPORTING GOODS', '5113']
['28', '171634', 'Thursday', '7535311876', '1', 'OFFICE SUPPLIES', '3549']
['28', '172149', 'Friday', '88694420989', '1', 'SLEEPWEAR/FOUNDATIONS', '1228']
['28', '172149', 'Friday', '88694428212', '1', 'BRAS & SHAPEWEAR', '2799']
['28', '172149', 'Friday', '3422345951', '1', 'SPORTING GOODS', '5113']
['28', '172423', 'Friday', '7825731594', '1', 'SPORTING GOODS', '5806']
['28', '172423', 'Friday', '78621688207', '1', 'SPORTING GOODS', '5092']
['28', '172423', 'Friday', '60538898804', '1', 'GROCERY DRY GOODS', '3303']
['28', '172423', 'Friday', '7825731904', '1', 'SPORTING GOODS', '5805']
['28', '172423', 'Friday', '7874205893', '1', 'GROCERY DRY GOODS', '3353']
['28', '172423', 'Friday', '7650140378', '1', 'SPORTING GOODS', '5040']
['28', '172490', 'Friday', '8394105836', '1', 'SPORTING GOODS', '702']
['28', '172490', 'Friday', '2080104759', '1', 'SPORTING GOODS', '3292']
['28', '172490', 'Friday', '2055406783', '1', 'SPORTING GOODS', '3258']
['28', '172490', 'Friday', '3877503130', '1', 'SPORTING GOODS', '731']
['28', '172490', 'Friday', '3278458675', '1', 'SPORTING GOODS', '501']
['28', '173082', 'Friday', '2006677948', '1', 'PAINT AND ACCESSORIES', '1017']
['28', '173082', 'Friday', '2006677628', '1', 'PAINT AND ACCESSORIES', '1017']
['28', '173082', 'Friday', '72450409122', '1', 'PAINT AND ACCESSORIES', '1021']
['28', '173082', 'Friday', '3422349377', '1', 'SPORTING GOODS', '5105']
['28', '173082', 'Friday', '72450409115', '1', 'PAINT AND ACCESSORIES', '1021']
['28', '173459', 'Friday', '81742701237', '1', 'SPORTING GOODS', '5702']
['28', '173462', 'Friday', '1404532418', '1', 'SPORTING GOODS', '5037']
['28', '173462', 'Friday', '1312000392', '1', 'FROZEN FOODS', '1804']
['28', '173462', 'Friday', '60538871462', '1', 'DAIRY', '9115']
['28', '173462', 'Friday', '4797700944', '1', 'SPORTING GOODS', '5004']
['28', '173462', 'Friday', '81271301873', '3', 'SPORTING GOODS', '5020']
['28', '173462', 'Friday', '81271301873', '-1', 'SPORTING GOODS', '5020']
['28', '173629', 'Friday', '7874298199', '1', 'BAKERY', '5017']
['28', '173629', 'Friday', '2096860088', '1', 'SPORTING GOODS', '5022']
['28', '173629', 'Friday', '87433500731', '1', 'SPORTING GOODS', '5303']
['28', '173629', 'Friday', '4132120388', '1', 'GROCERY DRY GOODS', '2303']
['28', '173629', 'Friday', '4065', '1', 'PRODUCE', '8101']
['28', '173629', 'Friday', '1090000021', '1', 'HOUSEHOLD PAPER GOODS', '6660']
['28', '173629', 'Friday', '22003200000', '1', 'MEAT - FRESH & FROZEN', '1039']
['28', '173629', 'Friday', '4046', '1', 'PRODUCE', '5620']
['28', '173629', 'Friday', '4046', '-1', 'PRODUCE', '5620']
['28', '173629', 'Friday', '4611', '1', 'PRODUCE', '4060']
['28', '173629', 'Friday', '88369890077', '2', 'SPORTING GOODS', '5048']
['28', '173629', 'Friday', '4087', '1', 'PRODUCE', '7803']
['28', '173629', 'Friday', '3338360002', '1', 'PRODUCE', '4005']
['28', '174216', 'Friday', '3877504208', '1', 'SPORTING GOODS', '731']
['28', '174216', 'Friday', '2863267095', '1', 'SPORTING GOODS', '301']
['28', '174216', 'Friday', '4770862215', '1', 'SPORTING GOODS', '616']
['28', '174623', 'Friday', '2055406867', '12', 'SPORTING GOODS', '3263']
['28', '174623', 'Friday', '71933907826', '1', 'SPORTING GOODS', '3209']
['28', '174623', 'Friday', '2863262279', '1', 'SPORTING GOODS', '502']
['28', '174623', 'Friday', '71933907821', '2', 'SPORTING GOODS', '3202']
['28', '174695', 'Friday', '3422349124', '1', 'SPORTING GOODS', '5113']
['28', '174695', 'Friday', '4900001278', '1', 'DSD GROCERY', '9550']
['28', '174695', 'Friday', '4032', '1', 'PRODUCE', '6420']
['28', '174695', 'Friday', '1200001311', '2', 'DSD GROCERY', '9205']
['28', '174704', 'Friday', '4400003214', '1', 'IMPULSE MERCHANDISE', '804']
['28', '174704', 'Friday', '880615608451', '1', 'LADIESWEAR', '2019']
['28', '174704', 'Friday', '85832800310', '1', 'OPTICAL - FRAMES', '1410']
['28', '174704', 'Friday', '7650138385', '1', 'SPORTING GOODS', '5127']
['28', '175208', 'Friday', '980000107', '1', 'IMPULSE MERCHANDISE', '145']
['28', '175208', 'Friday', '3422341178', '1', 'SPORTING GOODS', '5117']
['28', '175208', 'Friday', '3422341282', '1', 'SPORTING GOODS', '5117']
['28', '175208', 'Friday', '72187400394', '1', 'IMPULSE MERCHANDISE', '20']
['28', '175229', 'Friday', '20269800000', '1', 'SERVICE DELI', '4042']
['28', '175229', 'Friday', '2614874197', '-1', 'SPORTING GOODS', '28']
['28', '175229', 'Friday', '2614874197', '3', 'SPORTING GOODS', '28']
['28', '175229', 'Friday', '2840042053', '1', 'IMPULSE MERCHANDISE', '808']
['28', '175229', 'Friday', '4851504267', '1', 'SPORTING GOODS', '3275']
['28', '176266', 'Friday', '88678300086', '1', 'SPORTING GOODS', '5047']
['28', '176266', 'Friday', '7874205106', '1', 'FROZEN FOODS', '9151']
['28', '176266', 'Friday', '7874205107', '1', 'FROZEN FOODS', '9151']
['28', '176266', 'Friday', '88678300087', '1', 'SPORTING GOODS', '5047']
['28', '176435', 'Friday', '7920092839', '1', 'CANDY, TOBACCO, COOKIES', '707']
['28', '176435', 'Friday', '7920055833', '1', 'CANDY, TOBACCO, COOKIES', '707']
['28', '176435', 'Friday', '2410059475', '1', 'DSD GROCERY', '3719']
['28', '176435', 'Friday', '88678300195', '2', 'SPORTING GOODS', '5048']
['28', '176435', 'Friday', '8500001660', '1', 'LIQUOR,WINE,BEER', '2401']
['28', '176631', 'Friday', '7825731869', '1', 'SPORTING GOODS', '5805']
['28', '176631', 'Friday', '3408667040', '1', 'BEDDING', '9970']
['28', '176631', 'Friday', '84417801977', '1', 'BEDDING', '4205']
['28', '177281', 'Friday', '2465501859', '1', 'SPORTING GOODS', '3322']
['28', '177281', 'Friday', '2430083938', '1', 'COMM BREAD', '2286']
['28', '177281', 'Friday', '2863252153', '1', 'SPORTING GOODS', '3223']
['28', '177281', 'Friday', '4506340976', '1', 'SPORTING GOODS', '718']
['28', '177281', 'Friday', '3877502186', '1', 'SPORTING GOODS', '730']
['28', '177281', 'Friday', '4770861504', '1', 'SPORTING GOODS', '607']
['28', '177565', 'Friday', '1085159204', '-1', 'SPORTING GOODS', '3219']
['28', '177565', 'Friday', '2202161207', '1', 'SPORTING GOODS', '101']
['28', '177565', 'Friday', '1085159204', '2', 'SPORTING GOODS', '3219']
['28', '177565', 'Friday', '84730900609', '1', 'SPORTING GOODS', '104']
['28', '177565', 'Friday', '3628292153', '1', 'SPORTING GOODS', '203']
['28', '177570', 'Friday', '3600040646', '1', 'HOUSEHOLD PAPER GOODS', '3002']
['28', '177570', 'Friday', '1356200122', '1', 'DSD GROCERY', '4005']
['28', '177570', 'Friday', '7650123773', '1', 'SPORTING GOODS', '5212']
['28', '177570', 'Friday', '72225219204', '1', 'GROCERY DRY GOODS', '3551']
['28', '177570', 'Friday', '1600041415', '1', 'DSD GROCERY', '4680']
['28', '177570', 'Friday', '1356200077', '1', 'DSD GROCERY', '4005']
['28', '177570', 'Friday', '4650022398', '1', 'SPORTING GOODS', '5092']
['28', '177570', 'Friday', '3700008441', '1', 'HOUSEHOLD CHEMICALS/SUPP', '3072']
['28', '177570', 'Friday', '1200003200', '1', 'DSD GROCERY', '3403']
['28', '177570', 'Friday', '3700086801', '1', 'HOUSEHOLD PAPER GOODS', '3070']
['28', '177570', 'Friday', '7800015216', '1', 'DSD GROCERY', '2403']
['28', '177570', 'Friday', '1200003200', '1', 'DSD GROCERY', '3403']
['28', '177570', 'Friday', '4900003165', '1', 'DSD GROCERY', '9205']
['28', '177570', 'Friday', '4900003165', '1', 'DSD GROCERY', '9205']
['28', '177570', 'Friday', '1356230230', '1', 'DSD GROCERY', '2554']
['28', '177570', 'Friday', '73315854013', '1', 'SPORTING GOODS', '5212']
['28', '177570', 'Friday', '81742701071', '1', 'SPORTING GOODS', '5215']
['28', '177570', 'Friday', '30521010680', '1', 'PERSONAL CARE', '9107']
['28', '177587', 'Friday', '4338829647', '2', 'SPORTING GOODS', '301']
['28', '177587', 'Friday', '3877502154', '1', 'SPORTING GOODS', '730']
['28', '177587', 'Friday', '75198100105', '1', 'SPORTING GOODS', '3201']
['28', '177587', 'Friday', '8972603326', '1', 'SPORTING GOODS', '610']
['28', '177625', 'Friday', '2429193051', '1', 'JEWELRY AND SUNGLASSES', '4897']
['28', '177625', 'Friday', '693813499991', '1', 'SPORTING GOODS', '5025']
['28', '177625', 'Friday', '1404532423', '1', 'SPORTING GOODS', '5037']
['28', '177625', 'Friday', '1292668381', '1', 'SHOES', '4854']
['28', '177625', 'Friday', '5638901365', '1', 'SPORTING GOODS', '5020']
['28', '177625', 'Friday', '74319570008', '1', 'SPORTING GOODS', '5370']
['28', '177625', 'Friday', '7650109770', '1', 'SPORTING GOODS', '5805']
['28', '177625', 'Friday', '7825731868', '1', 'SPORTING GOODS', '5816']
['28', '178435', 'Saturday', '30045020424', '1', 'PHARMACY OTC', '1303']
['28', '178435', 'Saturday', '3925620060', '1', 'SPORTING GOODS', '2253']
['28', '178435', 'Saturday', '72336430004', '1', 'SPORTING GOODS', '2250']
['28', '178815', 'Saturday', '7874209807', '1', 'FROZEN FOODS', '1851']
['28', '178815', 'Saturday', '7874208942', '1', 'HOUSEHOLD PAPER GOODS', '7010']
['28', '178815', 'Saturday', '3422349099', '1', 'SPORTING GOODS', '5113']
['28', '178815', 'Saturday', '60538862097', '1', 'FINANCIAL SERVICES', '0']
['28', '178815', 'Saturday', '3207', '1', 'FROZEN FOODS', '9100']
['28', '178851', 'Saturday', '2863252153', '1', 'SPORTING GOODS', '3223']
['28', '178851', 'Saturday', '3225622545', '1', 'SPORTING GOODS', '3255']
['28', '178851', 'Saturday', '4338811680', '1', 'SPORTING GOODS', '404']
['28', '178851', 'Saturday', '4338810377', '1', 'SPORTING GOODS', '402']
['28', '178851', 'Saturday', '9221103555', '1', 'TOYS', '1201']
['28', '179132', 'Saturday', '88678300196', '1', 'SPORTING GOODS', '5048']
['28', '179132', 'Saturday', '88678300195', '1', 'SPORTING GOODS', '5048']
['28', '179282', 'Saturday', '71876988581', '3', 'SPORTING GOODS', '5807']
['28', '179282', 'Saturday', '489415210486', '1', 'CELEBRATION', '4012']
['28', '179282', 'Saturday', '63653310827', '1', 'SPORTING GOODS', '5802']
['28', '179282', 'Saturday', '61884229284', '1', 'SPORTING GOODS', '5800']
['28', '179282', 'Saturday', '489415210120', '1', 'CELEBRATION', '199']
['28', '179282', 'Saturday', '489415210355', '1', 'CELEBRATION', '199']
['28', '179282', 'Saturday', '61884229315', '1', 'SPORTING GOODS', '5800']
['28', '179282', 'Saturday', '7825731904', '1', 'SPORTING GOODS', '5805']
['28', '179282', 'Saturday', '489415210110', '1', 'CELEBRATION', '199']
['28', '179282', 'Saturday', '489415210361', '1', 'CELEBRATION', '199']
['28', '179334', 'Saturday', '4110000233', '1', 'BEAUTY', '6000']
['28', '179334', 'Saturday', '88678300140', '1', 'SPORTING GOODS', '5048']
['28', '179334', 'Saturday', '61884229314', '1', 'SPORTING GOODS', '5050']
['28', '179457', 'Saturday', '7650123792', '1', 'SPORTING GOODS', '5039']
['28', '179457', 'Saturday', '7650120018', '1', 'SPORTING GOODS', '5003']
['28', '179457', 'Saturday', '7650120462', '3', 'SPORTING GOODS', '5003']
['28', '179738', 'Saturday', '3628293945', '1', 'SPORTING GOODS', '406']
['28', '180197', 'Saturday', '7825731902', '1', 'SPORTING GOODS', '5816']
['28', '180197', 'Saturday', '7825730838', '1', 'SPORTING GOODS', '5806']
['28', '180233', 'Saturday', '1070070259', '1', 'IMPULSE MERCHANDISE', '125']
['28', '180233', 'Saturday', '7780254824', '1', 'BEAUTY', '2285']
['28', '180233', 'Saturday', '7825731869', '1', 'SPORTING GOODS', '5805']
['28', '181598', 'Saturday', '4296505348', '1', 'SPORTING GOODS', '28']
['28', '181598', 'Saturday', '2856287892', '1', 'SPORTING GOODS', '3279']
['28', '181598', 'Saturday', '2214100363', '1', 'SPORTING GOODS', '28']
['28', '181598', 'Saturday', '84730900596', '1', 'SPORTING GOODS', '104']
['28', '181598', 'Saturday', '2863252698', '1', 'SPORTING GOODS', '3337']
['28', '182802', 'Saturday', '7166128431', '1', 'BEAUTY', '6000']
['28', '182802', 'Saturday', '7166200024', '1', 'OFFICE SUPPLIES', '6433']
['28', '182802', 'Saturday', '7164137675', '1', 'OFFICE SUPPLIES', '3618']
['28', '182802', 'Saturday', '64748403817', '1', 'SPORTING GOODS', '8262']
['28', '182802', 'Saturday', '84409304929', '1', 'SPORTING GOODS', '5047']
['28', '182802', 'Saturday', '88678300142', '1', 'SPORTING GOODS', '5048']
['28', '183520', 'Saturday', '1440030000', '1', 'HOME MANAGEMENT', '3306']
['28', '183520', 'Saturday', '4786978021', '2', 'SPORTING GOODS', '5312']
['28', '183520', 'Saturday', '7734111267', '1', 'AUTOMOTIVE', '55']
['28', '184102', 'Saturday', '7825731696', '1', 'TOYS', '4520']
['28', '184102', 'Saturday', '68113109711', '1', 'SHOES', '1909']
['28', '184102', 'Saturday', '880875022117', '1', 'GIRLS WEAR, 4-6X  AND 7-14', '160']
['28', '184102', 'Saturday', '3450015112', '1', 'DAIRY', '1202']
['28', '184102', 'Saturday', '3422349384', '1', 'SPORTING GOODS', '5114']
['28', '184102', 'Saturday', '880615609650', '1', 'GIRLS WEAR, 4-6X  AND 7-14', '5738']
['28', '184102', 'Saturday', '76977914034', '1', 'BATH AND SHOWER', '702']
['28', '184396', 'Saturday', '2394298139', '1', 'ELECTRONICS', '3215']
['28', '184396', 'Saturday', '1280052059', '1', 'SPORTING GOODS', '5211']
['28', '184396', 'Saturday', '9404652023', '1', 'COOK AND DINE', '2466']
['28', '184483', 'Sunday', '3936476754', '1', 'SPORTING GOODS', '305']
['28', '184483', 'Sunday', '66619777142', '1', 'SPORTING GOODS', '101']
['28', '184483', 'Sunday', '3877502080', '1', 'SPORTING GOODS', '733']
['28', '184777', 'Sunday', '2840042054', '1', 'IMPULSE MERCHANDISE', '808']
['28', '184777', 'Sunday', '8265755561', '2', 'DSD GROCERY', '2352']
['28', '184777', 'Sunday', '7650137520', '1', 'SPORTING GOODS', '5113']
['28', '184777', 'Sunday', '2840044042', '1', 'IMPULSE MERCHANDISE', '808']
['28', '184809', 'Sunday', '74107404238', '3', 'LAWN AND GARDEN', '1201']
['28', '184809', 'Sunday', '7050106162', '1', 'BEAUTY', '4610']
['28', '184809', 'Sunday', '7940034368', '1', 'PERSONAL CARE', '53']
['28', '184809', 'Sunday', '7940033811', '1', 'PERSONAL CARE', '109']
['28', '184809', 'Sunday', '79450475923', '2', 'SPORTING GOODS', '5705']
['28', '184809', 'Sunday', '7871544764', '1', 'MENS WEAR', '4900']
['28', '185135', 'Sunday', '4338829647', '1', 'SPORTING GOODS', '301']
['28', '185135', 'Sunday', '3877502066', '1', 'SPORTING GOODS', '733']
['28', '185135', 'Sunday', '3278457343', '1', 'SPORTING GOODS', '302']
['28', '185135', 'Sunday', '4338826096', '1', 'SPORTING GOODS', '269']
['28', '185135', 'Sunday', '4770811277', '1', 'SPORTING GOODS', '625']
['28', '185135', 'Sunday', '68113147314', '1', 'SPORTING GOODS', '86']
['28', '185135', 'Sunday', '4770867061', '1', 'SPORTING GOODS', '730']
['28', '185135', 'Sunday', '71933910212', '2', 'SPORTING GOODS', '3210']
['28', '185144', 'Sunday', '4770800192', '1', 'SPORTING GOODS', '602']
['28', '185144', 'Sunday', '3278458670', '1', 'SPORTING GOODS', '501']
['28', '185144', 'Sunday', '3278460625', '1', 'SPORTING GOODS', '299']
['28', '185144', 'Sunday', '3877502069', '2', 'SPORTING GOODS', '733']
['28', '185167', 'Sunday', '7650137639', '2', 'SPORTING GOODS', '5106']
['28', '185167', 'Sunday', '7965604653', '1', 'BEAUTY', '6000']
['28', '185167', 'Sunday', '3422325030', '2', 'SPORTING GOODS', '5106']
['28', '185167', 'Sunday', '7707103942', '1', 'SPORTING GOODS', '5106']
['28', '185167', 'Sunday', '7650138407', '2', 'SPORTING GOODS', '5102']
['28', '185167', 'Sunday', '7124927328', '1', 'BEAUTY', '6124']
['28', '185167', 'Sunday', '7666623141', '1', 'TOYS', '1704']
['28', '185167', 'Sunday', '7707104944', '1', 'SPORTING GOODS', '5106']
['28', '185167', 'Sunday', '7666617261', '1', 'TOYS', '1704']
['28', '185167', 'Sunday', '3422359023', '1', 'SPORTING GOODS', '5102']
['28', '185167', 'Sunday', '7965605085', '1', 'BEAUTY', '6000']
['28', '185167', 'Sunday', '84521801125', '1', 'TOYS', '1704']
['28', '185289', 'Sunday', '4087', '1', 'PRODUCE', '7803']
['28', '185289', 'Sunday', '7650138407', '1', 'SPORTING GOODS', '5102']
['28', '185289', 'Sunday', '4062', '1', 'PRODUCE', '8104']
['28', '185289', 'Sunday', '72201100004', '1', 'BOOKS AND MAGAZINES', '777']
['28', '185289', 'Sunday', '4069', '1', 'PRODUCE', '8501']
['28', '185289', 'Sunday', '7482064545', '1', 'BOOKS AND MAGAZINES', '8203']
['28', '185506', 'Sunday', '75322200110', '1', 'FROZEN FOODS', '9100']
['28', '185506', 'Sunday', '3422345692', '1', 'SPORTING GOODS', '5113']
['28', '185825', 'Sunday', '7825730142', '1', 'SPORTING GOODS', '5805']
['28', '186121', 'Sunday', '1280051772', '1', 'IMPULSE MERCHANDISE', '904']
['28', '186121', 'Sunday', '4133343001', '1', 'IMPULSE MERCHANDISE', '919']
['28', '186121', 'Sunday', '60538862097', '1', 'FINANCIAL SERVICES', '0']
['28', '186121', 'Sunday', '1027977035', '1', 'PETS AND SUPPLIES', '5830']
['28', '186121', 'Sunday', '81865500623', '1', 'SPORTING GOODS', '5702']
['28', '186121', 'Sunday', '30573190064', '1', 'IMPULSE MERCHANDISE', '9003']
['28', '186121', 'Sunday', '68934434821', '1', 'SPORTING GOODS', '8415']
['28', '186121', 'Sunday', '4145707536', '1', 'PERSONAL CARE', '5112']
['28', '186121', 'Sunday', '7650109771', '1', 'SPORTING GOODS', '5805']
['28', '186121', 'Sunday', '980080009', '1', 'IMPULSE MERCHANDISE', '611']
['28', '186359', 'Sunday', '7325700915', '1', 'PAINT AND ACCESSORIES', '4313']
['28', '186359', 'Sunday', '7535303660', '1', 'PAINT AND ACCESSORIES', '4010']
['28', '186359', 'Sunday', '3579442401', '1', 'SPORTING GOODS', '5300']
['28', '186359', 'Sunday', '74319570062', '1', 'SPORTING GOODS', '5370']
['28', '186359', 'Sunday', '60538862097', '1', 'FINANCIAL SERVICES', '0']
['28', '186782', 'Sunday', '2200000319', '1', 'IMPULSE MERCHANDISE', '135']
['28', '186782', 'Sunday', '2096858998', '1', 'SPORTING GOODS', '5083']
['28', '186782', 'Sunday', '4110070400', '1', 'BEAUTY', '6080']
['28', '186782', 'Sunday', '88546810016', '1', 'SPORTING GOODS', '5802']
['28', '186782', 'Sunday', '81742701250', '1', 'SPORTING GOODS', '5703']
['28', '187033', 'Sunday', '7431974010', '1', 'OFFICE SUPPLIES', '3545']
['28', '187033', 'Sunday', '75680910528', '1', 'BATH AND SHOWER', '4903']
['28', '187033', 'Sunday', '63653311992', '5', 'SPORTING GOODS', '5802']
['28', '187033', 'Sunday', '63653311993', '3', 'SPORTING GOODS', '5802']
['28', '187033', 'Sunday', '84105800574', '1', 'PERSONAL CARE', '1412']
['28', '187405', 'Sunday', '3600011974', '1', 'HOUSEHOLD PAPER GOODS', '2090']
['28', '187405', 'Sunday', '84101516022', '1', 'SPORTING GOODS', '5048']
['28', '187405', 'Sunday', '2529360039', '2', 'DAIRY', '1511']
['28', '187405', 'Sunday', '88678300088', '1', 'SPORTING GOODS', '5048']
['28', '187405', 'Sunday', '2931126745', '1', 'MENS WEAR', '607']
['28', '187861', 'Sunday', '81174702251', '1', 'SPORTING GOODS', '5009']
['28', '187861', 'Sunday', '2840033399', '1', 'IMPULSE MERCHANDISE', '808']
['28', '187861', 'Sunday', '7940049582', '1', 'PERSONAL CARE', '5008']
['28', '187861', 'Sunday', '4000044205', '1', 'IMPULSE MERCHANDISE', '115']
['28', '187861', 'Sunday', '4900000977', '1', 'DSD GROCERY', '9211']
['28', '188051', 'Sunday', '81111602188', '1', 'BOYS WEAR', '24']
['28', '188051', 'Sunday', '3700001198', '1', 'PERSONAL CARE', '5050']
['28', '188051', 'Sunday', '2200001585', '1', 'IMPULSE MERCHANDISE', '135']
['28', '188051', 'Sunday', '67835275869', '1', 'TOYS', '3226']
['28', '188051', 'Sunday', '87897100000', '1', 'PERSONAL CARE', '5230']
